CN,name,Tx_node,Tx
46373,四川.兰错玛光伏厂/#1408箱变,46373,39592
46374,四川.兰错玛光伏厂/#1408箱变,46374,39593
46375,四川.兰错玛光伏厂/#1409箱变,46375,39601
46376,四川.兰错玛光伏厂/#1409箱变,46376,39602
46377,四川.兰错玛光伏厂/#1409箱变,46377,39603
46378,四川.兰错玛光伏厂/#1410箱变,46378,39611
46379,四川.兰错玛光伏厂/#1410箱变,46379,39612
46380,四川.兰错玛光伏厂/#1410箱变,46380,39613
46381,四川.兰错玛光伏厂/#1411箱变,46381,39621
46382,四川.兰错玛光伏厂/#1411箱变,46382,39622
46383,四川.兰错玛光伏厂/#1411箱变,46383,39623
46448,四川.宜木光伏厂/#2301箱变,46448,39951
46449,四川.宜木光伏厂/#2301箱变,46449,39952
46450,四川.宜木光伏厂/#2301箱变,46450,39953
46451,四川.宜木光伏厂/#2302箱变,46451,39961
46452,四川.宜木光伏厂/#2302箱变,46452,39962
46453,四川.宜木光伏厂/#2302箱变,46453,39963
46454,四川.宜木光伏厂/#2303箱变,46454,39971
46455,四川.宜木光伏厂/#2303箱变,46455,39972
46456,四川.宜木光伏厂/#2303箱变,46456,39973
46457,四川.宜木光伏厂/#2304箱变,46457,39981
46458,四川.宜木光伏厂/#2304箱变,46458,39982
46459,四川.宜木光伏厂/#2304箱变,46459,39983
46460,四川.宜木光伏厂/#2305箱变,46460,39991
46461,四川.宜木光伏厂/#2305箱变,46461,39992
46462,四川.宜木光伏厂/#2305箱变,46462,39993
46463,四川.宜木光伏厂/#2306箱变,46463,40001
46464,四川.宜木光伏厂/#2306箱变,46464,40002
46465,四川.宜木光伏厂/#2306箱变,46465,40003
46466,四川.宜木光伏厂/#2307箱变,46466,40011
46467,四川.宜木光伏厂/#2307箱变,46467,40012
46468,四川.宜木光伏厂/#2307箱变,46468,40013
46469,四川.宜木光伏厂/#2308箱变,46469,40021
46470,四川.宜木光伏厂/#2308箱变,46470,40022
46471,四川.宜木光伏厂/#2308箱变,46471,40023
46472,四川.宜木光伏厂/#2401箱变,46472,40031
46473,四川.宜木光伏厂/#2401箱变,46473,40032
46474,四川.宜木光伏厂/#2401箱变,46474,40033
46475,四川.宜木光伏厂/#2402箱变,46475,40041
46476,四川.宜木光伏厂/#2402箱变,46476,40042
46477,四川.宜木光伏厂/#2402箱变,46477,40043
46478,四川.宜木光伏厂/#2403箱变,46478,40051
46479,四川.宜木光伏厂/#2403箱变,46479,40052
46480,四川.宜木光伏厂/#2403箱变,46480,40053
46481,四川.宜木光伏厂/#2404箱变,46481,40061
46482,四川.宜木光伏厂/#2404箱变,46482,40062
46483,四川.宜木光伏厂/#2404箱变,46483,40063
46484,四川.宜木光伏厂/#2405箱变,46484,40071
46485,四川.宜木光伏厂/#2405箱变,46485,40072
46486,四川.宜木光伏厂/#2405箱变,46486,40073
46487,四川.宜木光伏厂/#2406箱变,46487,40081
46488,四川.宜木光伏厂/#2406箱变,46488,40082
46489,四川.宜木光伏厂/#2406箱变,46489,40083
46490,四川.宜木光伏厂/#2407箱变,46490,40091
46491,四川.宜木光伏厂/#2407箱变,46491,40092
46492,四川.宜木光伏厂/#2407箱变,46492,40093
46493,四川.宜木光伏厂/#2408箱变,46493,40101
46494,四川.宜木光伏厂/#2408箱变,46494,40102
46495,四川.宜木光伏厂/#2408箱变,46495,40103
46578,四川.洛乌沟光伏厂/#1301箱变,46578,40521
46579,四川.洛乌沟光伏厂/#1301箱变,46579,40522
46580,四川.洛乌沟光伏厂/#1301箱变,46580,40523
46581,四川.洛乌沟光伏厂/#1302箱变,46581,40531
46582,四川.洛乌沟光伏厂/#1302箱变,46582,40532
46583,四川.洛乌沟光伏厂/#1302箱变,46583,40533
46584,四川.洛乌沟光伏厂/#1303箱变,46584,40541
46585,四川.洛乌沟光伏厂/#1303箱变,46585,40542
46586,四川.洛乌沟光伏厂/#1303箱变,46586,40543
46587,四川.洛乌沟光伏厂/#1304箱变,46587,40551
46588,四川.洛乌沟光伏厂/#1304箱变,46588,40552
46589,四川.洛乌沟光伏厂/#1304箱变,46589,40553
46590,四川.洛乌沟光伏厂/#1305箱变,46590,40561
46591,四川.洛乌沟光伏厂/#1305箱变,46591,40562
46592,四川.洛乌沟光伏厂/#1305箱变,46592,40563
46593,四川.洛乌沟光伏厂/#1306箱变,46593,40571
46594,四川.洛乌沟光伏厂/#1306箱变,46594,40572
46595,四川.洛乌沟光伏厂/#1306箱变,46595,40573
46596,四川.洛乌沟光伏厂/#1307箱变,46596,40581
46597,四川.洛乌沟光伏厂/#1307箱变,46597,40582
46598,四川.洛乌沟光伏厂/#1307箱变,46598,40583
46599,四川.洛乌沟光伏厂/#1308箱变,46599,40591
46600,四川.洛乌沟光伏厂/#1308箱变,46600,40592
46601,四川.洛乌沟光伏厂/#1308箱变,46601,40593
46602,四川.洛乌沟光伏厂/#1309箱变,46602,40601
46603,四川.洛乌沟光伏厂/#1309箱变,46603,40602
46604,四川.洛乌沟光伏厂/#1309箱变,46604,40603
46605,四川.洛乌沟光伏厂/#1310箱变,46605,40611
46606,四川.洛乌沟光伏厂/#1310箱变,46606,40612
46607,四川.洛乌沟光伏厂/#1310箱变,46607,40613
46608,四川.洛乌沟光伏厂/#1311箱变,46608,40621
46609,四川.洛乌沟光伏厂/#1311箱变,46609,40622
46610,四川.洛乌沟光伏厂/#1311箱变,46610,40623
46611,四川.洛乌沟光伏厂/#1312箱变,46611,40631
46612,四川.洛乌沟光伏厂/#1312箱变,46612,40632
46613,四川.洛乌沟光伏厂/#1312箱变,46613,40633
46614,四川.洛乌沟光伏厂/#1313箱变,46614,40641
46615,四川.洛乌沟光伏厂/#1313箱变,46615,40642
46616,四川.洛乌沟光伏厂/#1313箱变,46616,40643
46617,四川.洛乌沟光伏厂/#1314箱变,46617,40651
46618,四川.洛乌沟光伏厂/#1314箱变,46618,40652
46619,四川.洛乌沟光伏厂/#1314箱变,46619,40653
46620,四川.洛乌沟光伏厂/#1315箱变,46620,40661
46621,四川.洛乌沟光伏厂/#1315箱变,46621,40662
46622,四川.洛乌沟光伏厂/#1315箱变,46622,40663
46623,四川.洛乌沟光伏厂/#1401箱变,46623,40671
46624,四川.洛乌沟光伏厂/#1401箱变,46624,40672
46625,四川.洛乌沟光伏厂/#1401箱变,46625,40673
46626,四川.洛乌沟光伏厂/#1402箱变,46626,40681
46627,四川.洛乌沟光伏厂/#1402箱变,46627,40682
46628,四川.洛乌沟光伏厂/#1402箱变,46628,40683
46629,四川.洛乌沟光伏厂/#1403箱变,46629,40691
46630,四川.洛乌沟光伏厂/#1403箱变,46630,40692
46631,四川.洛乌沟光伏厂/#1403箱变,46631,40693
46632,四川.洛乌沟光伏厂/#1404箱变,46632,40701
46633,四川.洛乌沟光伏厂/#1404箱变,46633,40702
46634,四川.洛乌沟光伏厂/#1404箱变,46634,40703
46635,四川.洛乌沟光伏厂/#1405箱变,46635,40711
46636,四川.洛乌沟光伏厂/#1405箱变,46636,40712
46637,四川.洛乌沟光伏厂/#1405箱变,46637,40713
46638,四川.洛乌沟光伏厂/#1406箱变,46638,40721
46639,四川.洛乌沟光伏厂/#1406箱变,46639,40722
46640,四川.洛乌沟光伏厂/#1406箱变,46640,40723
46641,四川.洛乌沟光伏厂/#1407箱变,46641,40731
46642,四川.洛乌沟光伏厂/#1407箱变,46642,40732
46643,四川.洛乌沟光伏厂/#1407箱变,46643,40733
46644,四川.洛乌沟光伏厂/#1408箱变,46644,40741
46645,四川.洛乌沟光伏厂/#1408箱变,46645,40742
46646,四川.洛乌沟光伏厂/#1408箱变,46646,40743
46647,四川.洛乌沟光伏厂/#1409箱变,46647,40751
46648,四川.洛乌沟光伏厂/#1409箱变,46648,40752
46649,四川.洛乌沟光伏厂/#1409箱变,46649,40753
46650,四川.洛乌沟光伏厂/#1410箱变,46650,40761
46651,四川.洛乌沟光伏厂/#1410箱变,46651,40762
46652,四川.洛乌沟光伏厂/#1410箱变,46652,40763
46653,四川.洛乌沟光伏厂/#1411箱变,46653,40771
46654,四川.洛乌沟光伏厂/#1411箱变,46654,40772
46655,四川.洛乌沟光伏厂/#1411箱变,46655,40773
46656,四川.洛乌沟光伏厂/#1412箱变,46656,40781
46657,四川.洛乌沟光伏厂/#1412箱变,46657,40782
46658,四川.洛乌沟光伏厂/#1412箱变,46658,40783
46659,四川.洛乌沟光伏厂/#1413箱变,46659,40791
46660,四川.洛乌沟光伏厂/#1413箱变,46660,40792
46661,四川.洛乌沟光伏厂/#1413箱变,46661,40793
46662,四川.洛乌沟光伏厂/#1414箱变,46662,40801
46663,四川.洛乌沟光伏厂/#1414箱变,46663,40802
46664,四川.洛乌沟光伏厂/#1414箱变,46664,40803
46665,四川.洛乌沟光伏厂/#1415箱变,46665,40811
46666,四川.洛乌沟光伏厂/#1415箱变,46666,40812
46667,四川.洛乌沟光伏厂/#1415箱变,46667,40813
46694,四川.竹林坡光伏厂/#1201箱变,46694,40951
46695,四川.竹林坡光伏厂/#1201箱变,46695,40952
46696,四川.竹林坡光伏厂/#1201箱变,46696,40953
46697,四川.竹林坡光伏厂/#1202箱变,46697,40961
46698,四川.竹林坡光伏厂/#1202箱变,46698,40962
46699,四川.竹林坡光伏厂/#1202箱变,46699,40963
46700,四川.竹林坡光伏厂/#1203箱变,46700,40971
46701,四川.竹林坡光伏厂/#1203箱变,46701,40972
46702,四川.竹林坡光伏厂/#1203箱变,46702,40973
46703,四川.竹林坡光伏厂/#1204箱变,46703,40981
46704,四川.竹林坡光伏厂/#1204箱变,46704,40982
46705,四川.竹林坡光伏厂/#1204箱变,46705,40983
46706,四川.竹林坡光伏厂/#1205箱变,46706,40991
46707,四川.竹林坡光伏厂/#1205箱变,46707,40992
46708,四川.竹林坡光伏厂/#1205箱变,46708,40993
46709,四川.竹林坡光伏厂/#1206箱变,46709,41001
46710,四川.竹林坡光伏厂/#1206箱变,46710,41002
46711,四川.竹林坡光伏厂/#1206箱变,46711,41003
46712,四川.竹林坡光伏厂/#1207箱变,46712,41011
46713,四川.竹林坡光伏厂/#1207箱变,46713,41012
46714,四川.竹林坡光伏厂/#1207箱变,46714,41013
46715,四川.竹林坡光伏厂/#1208箱变,46715,41021
46716,四川.竹林坡光伏厂/#1208箱变,46716,41022
46717,四川.竹林坡光伏厂/#1208箱变,46717,41023
46718,四川.竹林坡光伏厂/#1209箱变,46718,41031
46719,四川.竹林坡光伏厂/#1209箱变,46719,41032
46720,四川.竹林坡光伏厂/#1209箱变,46720,41033
46721,四川.竹林坡光伏厂/#1210箱变,46721,41041
46722,四川.竹林坡光伏厂/#1210箱变,46722,41042
46723,四川.竹林坡光伏厂/#1210箱变,46723,41043
46724,四川.竹林坡光伏厂/#1211箱变,46724,41051
46725,四川.竹林坡光伏厂/#1211箱变,46725,41052
46726,四川.竹林坡光伏厂/#1211箱变,46726,41053
46727,四川.竹林坡光伏厂/#1301箱变,46727,41061
46728,四川.竹林坡光伏厂/#1301箱变,46728,41062
46729,四川.竹林坡光伏厂/#1301箱变,46729,41063
46730,四川.竹林坡光伏厂/#1302箱变,46730,41071
46731,四川.竹林坡光伏厂/#1302箱变,46731,41072
46732,四川.竹林坡光伏厂/#1302箱变,46732,41073
46733,四川.竹林坡光伏厂/#1303箱变,46733,41081
46734,四川.竹林坡光伏厂/#1303箱变,46734,41082
46735,四川.竹林坡光伏厂/#1303箱变,46735,41083
46736,四川.竹林坡光伏厂/#1304箱变,46736,41091
46737,四川.竹林坡光伏厂/#1304箱变,46737,41092
46738,四川.竹林坡光伏厂/#1304箱变,46738,41093
46739,四川.竹林坡光伏厂/#1305箱变,46739,41101
46740,四川.竹林坡光伏厂/#1305箱变,46740,41102
46741,四川.竹林坡光伏厂/#1305箱变,46741,41103
46742,四川.竹林坡光伏厂/#1306箱变,46742,41111
46743,四川.竹林坡光伏厂/#1306箱变,46743,41112
46744,四川.竹林坡光伏厂/#1306箱变,46744,41113
46745,四川.竹林坡光伏厂/#1307箱变,46745,41121
46746,四川.竹林坡光伏厂/#1307箱变,46746,41122
46747,四川.竹林坡光伏厂/#1307箱变,46747,41123
46748,四川.竹林坡光伏厂/#1308箱变,46748,41131
46749,四川.竹林坡光伏厂/#1308箱变,46749,41132
46750,四川.竹林坡光伏厂/#1308箱变,46750,41133
46751,四川.竹林坡光伏厂/#1309箱变,46751,41141
46752,四川.竹林坡光伏厂/#1309箱变,46752,41142
46753,四川.竹林坡光伏厂/#1309箱变,46753,41143
46754,四川.竹林坡光伏厂/#1310箱变,46754,41151
46755,四川.竹林坡光伏厂/#1310箱变,46755,41152
46756,四川.竹林坡光伏厂/#1310箱变,46756,41153
46757,四川.竹林坡光伏厂/#1311箱变,46757,41161
46758,四川.竹林坡光伏厂/#1311箱变,46758,41162
46759,四川.竹林坡光伏厂/#1311箱变,46759,41163
46760,四川.竹林坡光伏厂/#1312箱变,46760,41171
46761,四川.竹林坡光伏厂/#1312箱变,46761,41172
46762,四川.竹林坡光伏厂/#1312箱变,46762,41173
46763,四川.竹林坡光伏厂/#1313箱变,46763,41181
46764,四川.竹林坡光伏厂/#1313箱变,46764,41182
46765,四川.竹林坡光伏厂/#1313箱变,46765,41183
46766,四川.竹林坡光伏厂/#1401箱变,46766,41191
46767,四川.竹林坡光伏厂/#1401箱变,46767,41192
46768,四川.竹林坡光伏厂/#1401箱变,46768,41193
46769,四川.竹林坡光伏厂/#1402箱变,46769,41201
46770,四川.竹林坡光伏厂/#1402箱变,46770,41202
46771,四川.竹林坡光伏厂/#1402箱变,46771,41203
46772,四川.竹林坡光伏厂/#1403箱变,46772,41211
46773,四川.竹林坡光伏厂/#1403箱变,46773,41212
46774,四川.竹林坡光伏厂/#1403箱变,46774,41213
46775,四川.竹林坡光伏厂/#1404箱变,46775,41221
46776,四川.竹林坡光伏厂/#1404箱变,46776,41222
46777,四川.竹林坡光伏厂/#1404箱变,46777,41223
46778,四川.竹林坡光伏厂/#1405箱变,46778,41231
46779,四川.竹林坡光伏厂/#1405箱变,46779,41232
46780,四川.竹林坡光伏厂/#1405箱变,46780,41233
46781,四川.竹林坡光伏厂/#1406箱变,46781,41241
46782,四川.竹林坡光伏厂/#1406箱变,46782,41242
46783,四川.竹林坡光伏厂/#1406箱变,46783,41243
46784,四川.竹林坡光伏厂/#1501箱变,46784,41251
46785,四川.竹林坡光伏厂/#1501箱变,46785,41252
46786,四川.竹林坡光伏厂/#1501箱变,46786,41253
46787,四川.竹林坡光伏厂/#1502箱变,46787,41261
46788,四川.竹林坡光伏厂/#1502箱变,46788,41262
46789,四川.竹林坡光伏厂/#1502箱变,46789,41263
46790,四川.竹林坡光伏厂/#1503箱变,46790,41271
46791,四川.竹林坡光伏厂/#1503箱变,46791,41272
46792,四川.竹林坡光伏厂/#1503箱变,46792,41273
46793,四川.竹林坡光伏厂/#1504箱变,46793,41281
46794,四川.竹林坡光伏厂/#1504箱变,46794,41282
46795,四川.竹林坡光伏厂/#1504箱变,46795,41283
46796,四川.竹林坡光伏厂/#1505箱变,46796,41291
46797,四川.竹林坡光伏厂/#1505箱变,46797,41292
46798,四川.竹林坡光伏厂/#1505箱变,46798,41293
46799,四川.竹林坡光伏厂/#1506箱变,46799,41301
46800,四川.竹林坡光伏厂/#1506箱变,46800,41302
46801,四川.竹林坡光伏厂/#1506箱变,46801,41303
46802,四川.竹林坡光伏厂/#1507箱变,46802,41311
46803,四川.竹林坡光伏厂/#1507箱变,46803,41312
46804,四川.竹林坡光伏厂/#1507箱变,46804,41313
46805,四川.竹林坡光伏厂/#1508箱变,46805,41321
46806,四川.竹林坡光伏厂/#1508箱变,46806,41322
46807,四川.竹林坡光伏厂/#1508箱变,46807,41323
46808,四川.竹林坡光伏厂/#1509箱变,46808,41331
46809,四川.竹林坡光伏厂/#1509箱变,46809,41332
46810,四川.竹林坡光伏厂/#1509箱变,46810,41333
46811,四川.竹林坡光伏厂/#1510箱变,46811,41341
46812,四川.竹林坡光伏厂/#1510箱变,46812,41342
46813,四川.竹林坡光伏厂/#1510箱变,46813,41343
46814,四川.竹林坡光伏厂/#1511箱变,46814,41351
46815,四川.竹林坡光伏厂/#1511箱变,46815,41352
46816,四川.竹林坡光伏厂/#1511箱变,46816,41353
46817,四川.竹林坡光伏厂/#1512箱变,46817,41361
46818,四川.竹林坡光伏厂/#1512箱变,46818,41362
46819,四川.竹林坡光伏厂/#1512箱变,46819,41363
46820,四川.竹林坡光伏厂/#1513箱变,46820,41371
46821,四川.竹林坡光伏厂/#1513箱变,46821,41372
46822,四川.竹林坡光伏厂/#1513箱变,46822,41373
46823,四川.竹林坡光伏厂/#1514箱变,46823,41381
46824,四川.竹林坡光伏厂/#1514箱变,46824,41382
46825,四川.竹林坡光伏厂/#1514箱变,46825,41383
47134,四川.巴中/1#不间断电源设备等值变压器,47134,42941
47136,四川.巴中/1#不间断电源设备等值变压器,47136,42942
47135,四川.巴中/1#不间断电源设备等值变压器,47135,42943
47137,四川.巴中/2#不间断电源设备等值变压器,47137,42951
47139,四川.巴中/2#不间断电源设备等值变压器,47139,42952
47138,四川.巴中/2#不间断电源设备等值变压器,47138,42953
47170,四川.石板箐/1#不间断电源设备等值变压器,47170,43111
47172,四川.石板箐/1#不间断电源设备等值变压器,47172,43112
47171,四川.石板箐/1#不间断电源设备等值变压器,47171,43113
47173,四川.石板箐/2#不间断电源设备等值变压器,47173,43121
47175,四川.石板箐/2#不间断电源设备等值变压器,47175,43122
47174,四川.石板箐/2#不间断电源设备等值变压器,47174,43123
47206,四川.纳日/1#不间断电源设备等值变压器,47206,43281
47208,四川.纳日/1#不间断电源设备等值变压器,47208,43282
47207,四川.纳日/1#不间断电源设备等值变压器,47207,43283
47209,四川.纳日/2#不间断电源设备等值变压器,47209,43291
47211,四川.纳日/2#不间断电源设备等值变压器,47211,43292
47210,四川.纳日/2#不间断电源设备等值变压器,47210,43293
47242,四川.水洛/1#不间断电源设备等值变压器,47242,43451
47244,四川.水洛/1#不间断电源设备等值变压器,47244,43452
47243,四川.水洛/1#不间断电源设备等值变压器,47243,43453
47245,四川.水洛/2#不间断电源设备等值变压器,47245,43461
47247,四川.水洛/2#不间断电源设备等值变压器,47247,43462
47246,四川.水洛/2#不间断电源设备等值变压器,47246,43463
47278,四川.石棉/1#不间断电源设备等值变压器,47278,43621
47280,四川.石棉/1#不间断电源设备等值变压器,47280,43622
47279,四川.石棉/1#不间断电源设备等值变压器,47279,43623
47281,四川.石棉/2#不间断电源设备等值变压器,47281,43631
47283,四川.石棉/2#不间断电源设备等值变压器,47283,43632
47282,四川.石棉/2#不间断电源设备等值变压器,47282,43633
47314,四川.木里/1#不间断电源设备等值变压器,47314,43791
47316,四川.木里/1#不间断电源设备等值变压器,47316,43792
47315,四川.木里/1#不间断电源设备等值变压器,47315,43793
47317,四川.木里/2#不间断电源设备等值变压器,47317,43801
47319,四川.木里/2#不间断电源设备等值变压器,47319,43802
47318,四川.木里/2#不间断电源设备等值变压器,47318,43803
47362,四川.路平/1#不间断电源设备等值变压器,47362,44021
47364,四川.路平/1#不间断电源设备等值变压器,47364,44022
47363,四川.路平/1#不间断电源设备等值变压器,47363,44023
47365,四川.路平/2#不间断电源设备等值变压器,47365,44031
47367,四川.路平/2#不间断电源设备等值变压器,47367,44032
47366,四川.路平/2#不间断电源设备等值变压器,47366,44033
47398,四川.南充/1#不间断电源设备等值变压器,47398,44191
47400,四川.南充/1#不间断电源设备等值变压器,47400,44192
47399,四川.南充/1#不间断电源设备等值变压器,47399,44193
47401,四川.南充/2#不间断电源设备等值变压器,47401,44201
47403,四川.南充/2#不间断电源设备等值变压器,47403,44202
47402,四川.南充/2#不间断电源设备等值变压器,47402,44203
47434,四川.达州/1#不间断电源设备等值变压器,47434,44361
47436,四川.达州/1#不间断电源设备等值变压器,47436,44362
47435,四川.达州/1#不间断电源设备等值变压器,47435,44363
47437,四川.达州/2#不间断电源设备等值变压器,47437,44371
47439,四川.达州/2#不间断电源设备等值变压器,47439,44372
47438,四川.达州/2#不间断电源设备等值变压器,47438,44373
