id,name,volt,point,I_nd,J_nd,I_node,J_node
序号,断路器名,电压等级,遥信状态,I端物理节点,J端物理节点,I端所在拓扑节点,J端所在拓扑节点
85,国调.官地电厂/500kV.5022开关,500,1,2166,2167,国调.官地电厂.500.189,国调.官地电厂.500.189
86,国调.官地电厂/500kV.5023开关,500,1,2168,2169,国调.官地电厂.500.189,国调.官地电厂.500.189
87,国调.官地电厂/500kV.5031开关,500,1,2170,2171,国调.官地电厂.500.189,国调.官地电厂.500.189
88,国调.官地电厂/500kV.5032开关,500,1,2172,2173,国调.官地电厂.500.189,国调.官地电厂.500.189
89,国调.官地电厂/500kV.5033开关,500,1,2174,2175,国调.官地电厂.500.189,国调.官地电厂.500.189
90,国调.官地电厂/20kV.201开关,20,1,2176,2177,国调.官地电厂.20.194,国调.官地电厂.20.194
91,国调.官地电厂/20kV.202开关,20,1,2178,2179,国调.官地电厂.20.195,国调.官地电厂.20.195
92,国调.官地电厂/20kV.203开关,20,1,2180,2181,国调.官地电厂.20.196,国调.官地电厂.20.196
93,国调.官地电厂/20kV.204开关,20,1,2182,2183,国调.官地电厂.20.197,国调.官地电厂.20.197
94,国调.锦屏换流站/500kV.5022开关,500,1,2184,2185,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
95,国调.锦屏换流站/500kV.5023开关,500,1,2186,2187,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
96,国调.锦屏换流站/500kV.5031开关,500,1,2188,2189,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
97,国调.锦屏换流站/500kV.5032开关,500,1,2190,2191,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
98,国调.锦屏换流站/500kV.5033开关,500,1,2192,2193,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
99,国调.锦屏换流站/500kV.5041开关,500,1,2194,2195,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
100,国调.锦屏换流站/500kV.5042开关,500,1,2196,2197,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
101,国调.锦屏换流站/500kV.5043开关,500,1,2198,2199,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
102,国调.锦屏换流站/500kV.5051开关,500,1,2200,2201,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
103,国调.锦屏换流站/500kV.5052开关,500,1,2202,2203,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
104,国调.锦屏换流站/500kV.5053开关,500,1,2204,2205,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
105,国调.锦屏换流站/500kV.5061开关,500,1,2206,2207,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
106,国调.锦屏换流站/500kV.5062开关,500,1,2208,2209,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
107,国调.锦屏换流站/500kV.5063开关,500,1,2210,2211,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
108,国调.锦屏换流站/500kV.5071开关,500,1,2212,2213,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
109,国调.锦屏换流站/500kV.5072开关,500,1,2214,2215,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
110,国调.锦屏换流站/500kV.5073开关,500,1,2216,2217,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
111,国调.锦屏换流站/500kV.5081开关,500,1,2218,2219,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
112,国调.锦屏换流站/500kV.5082开关,500,1,2220,2221,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
113,国调.锦屏换流站/500kV.5083开关,500,1,2222,2223,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
114,国调.锦屏换流站/500kV.5091开关,500,1,2224,2225,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
115,国调.锦屏换流站/500kV.5092开关,500,1,2226,2227,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
116,国调.锦屏换流站/500kV.5093开关,500,1,2228,2229,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
117,国调.锦屏换流站/500kV.5611开关,500,1,2230,2231,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
118,国调.锦屏换流站/500kV.5612开关,500,1,2232,2233,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
119,国调.锦屏换流站/500kV.5613开关,500,1,2234,2235,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
120,国调.锦屏换流站/500kV.5614开关,500,1,2236,2237,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
121,国调.锦屏换流站/500kV.5621开关,500,1,2238,2239,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
122,国调.锦屏换流站/500kV.5622开关,500,1,2240,2241,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
123,国调.锦屏换流站/500kV.5623开关,500,0,2242,2243,国调.锦屏换流站.500.240,国调.锦屏换流站.500.nd2243
124,国调.锦屏换流站/500kV.5624开关,500,0,2244,2245,国调.锦屏换流站.500.240,国调.锦屏换流站.500.nd2245
125,国调.锦屏换流站/500kV.5631开关,500,1,2246,2247,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
126,国调.锦屏换流站/500kV.5632开关,500,1,2248,2249,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
127,国调.锦屏换流站/500kV.5633开关,500,1,2250,2251,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
128,国调.锦屏换流站/500kV.5634开关,500,1,2252,2253,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
129,国调.锦屏换流站/500kV.5641开关,500,1,2254,2255,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
130,国调.锦屏换流站/500kV.5642开关,500,1,2256,2257,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
131,国调.锦屏换流站/500kV.5643开关,500,1,2258,2259,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
132,国调.锦屏换流站/500kV.5644开关,500,1,2260,2261,国调.锦屏换流站.500.240,国调.锦屏换流站.500.240
133,国调.锦屏换流站/35kV.310开关,35,0,2262,2263,国调.锦屏换流站.35.nd2262,国调.锦屏换流站.35.nd2263
134,国调.锦屏换流站/35kV.311开关,35,0,2264,2265,国调.锦屏换流站.35.nd2264,国调.锦屏换流站.35.nd2265
135,国调.锦屏换流站/35kV.312开关,35,0,2266,2267,国调.锦屏换流站.35.nd2266,国调.锦屏换流站.35.nd2267
136,国调.锦屏换流站/35kV.313开关,35,0,2268,2269,国调.锦屏换流站.35.nd2268,国调.锦屏换流站.35.nd2269
137,国调.锦屏换流站/35kV.320开关,35,0,2270,2271,国调.锦屏换流站.35.nd2270,国调.锦屏换流站.35.nd2271
138,国调.锦屏换流站/35kV.321开关,35,0,2272,2273,国调.锦屏换流站.35.nd2272,国调.锦屏换流站.35.nd2273
139,国调.锦屏换流站/35kV.322开关,35,0,2274,2275,国调.锦屏换流站.35.nd2274,国调.锦屏换流站.35.nd2275
140,国调.锦屏换流站/35kV.323开关,35,0,2276,2277,国调.锦屏换流站.35.nd2276,国调.锦屏换流站.35.nd2277
141,国调.锦屏换流站/800kV.8011开关,800,0,28870,28871,国调.锦屏换流站.800.nd28870,国调.锦屏换流站.800.nd28871
142,国调.锦屏换流站/800kV.8012开关,800,0,28872,28873,国调.锦屏换流站.800.nd28872,国调.锦屏换流站.800.nd28873
143,国调.锦屏换流站/800kV.0100开关,800,1,28874,28875,国调.锦屏换流站.800.nd28874,国调.锦屏换流站.800.nd28875
144,国调.锦屏换流站/800kV.0200开关,800,1,28876,28877,国调.锦屏换流站.800.nd28876,国调.锦屏换流站.800.nd28877
145,国调.锦屏换流站/800kV.8022开关,800,0,28878,28879,国调.锦屏换流站.800.nd28878,国调.锦屏换流站.800.nd28879
146,国调.锦屏换流站/800kV.8021开关,800,0,28880,28881,国调.锦屏换流站.800.nd28880,国调.锦屏换流站.800.nd28881
147,国调.锦屏换流站/800kV.0300开关,800,1,28882,28883,国调.锦屏换流站.800.nd28882,国调.锦屏换流站.800.nd28883
148,国调.锦屏换流站/800kV.0400开关,800,0,28884,28885,国调.锦屏换流站.800.nd28884,国调.锦屏换流站.800.nd28885
149,国调.锦屏换流站/800kV.0600NBGS开关,800,0,28886,28887,国调.锦屏换流站.800.nd28886,国调.锦屏换流站.800.nd28887
150,国调.锦东厂/500kV.5011开关,500,1,2278,2279,国调.锦东厂.500.263,国调.锦东厂.500.263
151,国调.锦东厂/500kV.5012开关,500,1,2280,2281,国调.锦东厂.500.263,国调.锦东厂.500.263
152,国调.锦东厂/500kV.5013开关,500,1,2282,2283,国调.锦东厂.500.263,国调.锦东厂.500.263
153,国调.锦东厂/500kV.5021开关,500,1,2284,2285,国调.锦东厂.500.263,国调.锦东厂.500.263
154,国调.锦东厂/500kV.5022开关,500,1,2286,2287,国调.锦东厂.500.263,国调.锦东厂.500.263
155,国调.锦东厂/500kV.5023开关,500,1,2288,2289,国调.锦东厂.500.263,国调.锦东厂.500.263
156,国调.锦东厂/500kV.5031开关,500,1,2290,2291,国调.锦东厂.500.263,国调.锦东厂.500.263
157,国调.锦东厂/500kV.5032开关,500,1,2292,2293,国调.锦东厂.500.263,国调.锦东厂.500.263
158,国调.锦东厂/500kV.5033开关,500,1,2294,2295,国调.锦东厂.500.263,国调.锦东厂.500.263
159,国调.锦东厂/500kV.5041开关,500,1,2296,2297,国调.锦东厂.500.263,国调.锦东厂.500.263
160,国调.锦东厂/500kV.5042开关,500,1,2298,2299,国调.锦东厂.500.263,国调.锦东厂.500.263
161,国调.锦东厂/500kV.5043开关,500,1,2300,2301,国调.锦东厂.500.263,国调.锦东厂.500.263
162,国调.锦东厂/22kV.201开关,22,1,2302,2303,国调.锦东厂.22.268,国调.锦东厂.22.268
163,国调.锦东厂/22kV.202开关,22,1,2304,2305,国调.锦东厂.22.269,国调.锦东厂.22.269
164,国调.锦东厂/22kV.203开关,22,1,2306,2307,国调.锦东厂.22.270,国调.锦东厂.22.270
165,国调.锦东厂/22kV.204开关,22,1,2308,2309,国调.锦东厂.22.271,国调.锦东厂.22.271
166,国调.锦东厂/22kV.205开关,22,0,2310,2311,国调.锦东厂.22.nd2310,国调.锦东厂.22.nd2311
167,国调.锦东厂/22kV.206开关,22,1,2312,2313,国调.锦东厂.22.273,国调.锦东厂.22.273
168,国调.锦东厂/22kV.207开关,22,1,2314,2315,国调.锦东厂.22.274,国调.锦东厂.22.274
169,国调.锦东厂/22kV.208开关,22,1,2316,2317,国调.锦东厂.22.275,国调.锦东厂.22.275
170,国调.向家坝电厂/500kV.5041开关,500,1,2318,2319,国调.向家坝.500.276,国调.向家坝.500.276
171,国调.向家坝电厂/500kV.5042开关,500,1,2320,2321,国调.向家坝.500.276,国调.向家坝.500.276
172,国调.向家坝电厂/500kV.5043开关,500,1,2322,2323,国调.向家坝.500.276,国调.向家坝.500.276
173,国调.向家坝电厂/500kV.5051开关,500,1,2324,2325,国调.向家坝.500.276,国调.向家坝.500.276
174,国调.向家坝电厂/500kV.5052开关,500,1,2326,2327,国调.向家坝.500.276,国调.向家坝.500.276
175,国调.向家坝电厂/500kV.5053开关,500,1,2328,2329,国调.向家坝.500.276,国调.向家坝.500.276
176,国调.向家坝电厂/500kV.5061开关,500,1,2330,2331,国调.向家坝.500.276,国调.向家坝.500.276
177,国调.向家坝电厂/500kV.5062开关,500,1,2332,2333,国调.向家坝.500.276,国调.向家坝.500.276
178,国调.向家坝电厂/500kV.5063开关,500,1,2334,2335,国调.向家坝.500.276,国调.向家坝.500.276
179,国调.向家坝电厂/500kV.5011开关,500,1,2336,2337,国调.向家坝.500.277,国调.向家坝.500.277
180,国调.向家坝电厂/500kV.5012开关,500,1,2338,2339,国调.向家坝.500.277,国调.向家坝.500.277
181,国调.向家坝电厂/500kV.5013开关,500,1,2340,2341,国调.向家坝.500.277,国调.向家坝.500.277
182,国调.向家坝电厂/500kV.5021开关,500,1,2342,2343,国调.向家坝.500.277,国调.向家坝.500.277
183,国调.向家坝电厂/500kV.5022开关,500,1,2344,2345,国调.向家坝.500.277,国调.向家坝.500.277
184,国调.向家坝电厂/500kV.5023开关,500,1,2346,2347,国调.向家坝.500.277,国调.向家坝.500.277
185,国调.向家坝电厂/500kV.5031开关,500,1,2348,2349,国调.向家坝.500.277,国调.向家坝.500.277
186,国调.向家坝电厂/500kV.5032开关,500,1,2350,2351,国调.向家坝.500.277,国调.向家坝.500.277
187,国调.向家坝电厂/500kV.5033开关,500,1,2352,2353,国调.向家坝.500.277,国调.向家坝.500.277
188,国调.向家坝电厂/220kV.201开关,20,1,2354,2355,国调.向家坝.20.278,国调.向家坝.20.278
189,国调.向家坝电厂/220kV.202开关,20,1,2356,2357,国调.向家坝.20.279,国调.向家坝.20.279
190,国调.向家坝电厂/220kV.203开关,20,1,2358,2359,国调.向家坝.20.280,国调.向家坝.20.280
191,国调.向家坝电厂/220kV.204开关,20,1,2360,2361,国调.向家坝.20.281,国调.向家坝.20.281
192,国调.向家坝电厂/220kV.205开关,20,1,2362,2363,国调.向家坝.20.282,国调.向家坝.20.282
193,国调.向家坝电厂/220kV.206开关,20,1,2364,2365,国调.向家坝.20.283,国调.向家坝.20.283
194,国调.向家坝电厂/220kV.207开关,20,1,2366,2367,国调.向家坝.20.284,国调.向家坝.20.284
195,国调.向家坝电厂/220kV.208开关,20,1,2368,2369,国调.向家坝.20.285,国调.向家坝.20.285
196,国调.溪洛渡电厂/22kV.201开关,22,1,2370,2371,国调.溪洛渡电厂.22.287,国调.溪洛渡电厂.22.287
197,国调.溪洛渡电厂/22kV.202开关,22,1,2372,2373,国调.溪洛渡电厂.22.288,国调.溪洛渡电厂.22.288
198,国调.溪洛渡电厂/22kV.203开关,22,1,2374,2375,国调.溪洛渡电厂.22.289,国调.溪洛渡电厂.22.289
199,国调.溪洛渡电厂/22kV.204开关,22,1,2376,2377,国调.溪洛渡电厂.22.290,国调.溪洛渡电厂.22.290
200,国调.溪洛渡电厂/22kV.205开关,22,1,2378,2379,国调.溪洛渡电厂.22.291,国调.溪洛渡电厂.22.291
201,国调.溪洛渡电厂/22kV.206开关,22,1,2380,2381,国调.溪洛渡电厂.22.292,国调.溪洛渡电厂.22.292
202,国调.溪洛渡电厂/22kV.207开关,22,1,2382,2383,国调.溪洛渡电厂.22.293,国调.溪洛渡电厂.22.293
203,国调.溪洛渡电厂/22kV.208开关,22,1,2384,2385,国调.溪洛渡电厂.22.294,国调.溪洛渡电厂.22.294
204,国调.溪洛渡电厂/22kV.209开关,22,1,2386,2387,国调.溪洛渡电厂.22.295,国调.溪洛渡电厂.22.295
205,国调.溪洛渡电厂/500kV.5111开关,500,1,2388,2389,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
206,国调.溪洛渡电厂/500kV.5112开关,500,1,2390,2391,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
207,国调.溪洛渡电厂/500kV.5113开关,500,1,2392,2393,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
208,国调.溪洛渡电厂/500kV.5114开关,500,1,2394,2395,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
209,国调.溪洛渡电厂/500kV.5121开关,500,1,2396,2397,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
210,国调.溪洛渡电厂/500kV.5122开关,500,1,2398,2399,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
211,国调.溪洛渡电厂/500kV.5123开关,500,1,2400,2401,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
212,国调.溪洛渡电厂/500kV.5131开关,500,1,2402,2403,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
213,国调.溪洛渡电厂/500kV.5132开关,500,1,2404,2405,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
214,国调.溪洛渡电厂/500kV.5133开关,500,1,2406,2407,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
215,国调.溪洛渡电厂/500kV.5141开关,500,1,2408,2409,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
216,国调.溪洛渡电厂/500kV.5142开关,500,1,2410,2411,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
217,国调.溪洛渡电厂/500kV.5143开关,500,1,2412,2413,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
218,国调.溪洛渡电厂/500kV.5151开关,500,1,2414,2415,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
219,国调.溪洛渡电厂/500kV.5152开关,500,1,2416,2417,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
220,国调.溪洛渡电厂/500kV.5153开关,500,1,2418,2419,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
221,国调.溪洛渡电厂/500kV.5154开关,500,1,2420,2421,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂.500.286
222,国调.德阳换流站/500kV.0010开关,500,1,28888,28889,国调.德阳换流站.500.nd28888,国调.德阳换流站.500.nd28889
223,国调.德阳换流站/500kV.0020开关,500,1,28890,28891,国调.德阳换流站.500.nd28890,国调.德阳换流站.500.nd28891
224,国调.德阳换流站/500kV.0030开关,500,1,28892,28893,国调.德阳换流站.500.nd28892,国调.德阳换流站.500.nd28893
225,国调.德阳换流站/500kV.0040开关,500,1,28894,28895,国调.德阳换流站.500.nd28894,国调.德阳换流站.500.nd28895
226,国调.德阳换流站/500kV.0060开关,500,1,28896,28897,国调.德阳换流站.500.nd28896,国调.德阳换流站.500.nd28897
227,国调.宜宾换流/500kV.5227开关,500,0,28898,28899,国调.宜宾换流.500.nd28898,国调.宜宾换流.500.nd28899
228,重庆.长寿等值虚厂/220kV.273开关,220,0,2422,2423,重庆.长寿等值虚厂.220.nd2422,重庆.长寿等值虚厂.220.nd2423
229,重庆.长寿等值虚厂/220kV.274开关,220,0,2422,2424,重庆.长寿等值虚厂.220.nd2422,重庆.长寿等值虚厂.220.nd2424
230,重庆.长寿等值虚厂/500kV.500CHENGJQ开关,500,0,2425,19,重庆.长寿等值虚厂.500.nd2425,重庆.长寿等值虚厂.500.nd19
231,重庆.长寿等值虚厂/500kV.500CHENGJQ开关2,500,0,2426,19,重庆.长寿等值虚厂.500.nd2426,重庆.长寿等值虚厂.500.nd19
232,重庆.长寿等值虚厂/500kV.500GEN开关,500,0,2427,19,重庆.长寿等值虚厂.500.nd2427,重庆.长寿等值虚厂.500.nd19
233,重庆.长寿等值虚厂/500kV.500LOAD开关,500,0,2428,19,重庆.长寿等值虚厂.500.nd2428,重庆.长寿等值虚厂.500.nd19
234,重庆.长寿等值虚厂/500kV.500WANXIAN1开关,500,0,2429,19,重庆.长寿等值虚厂.500.nd2429,重庆.长寿等值虚厂.500.nd19
235,重庆.长寿等值虚厂/500kV.500WANXIAN2开关,500,0,2430,19,重庆.长寿等值虚厂.500.nd2430,重庆.长寿等值虚厂.500.nd19
236,重庆.来苏等值虚厂/220kV.261开关,220,0,21,2431,重庆.来苏等值虚厂.220.nd21,重庆.来苏等值虚厂.220.nd2431
237,重庆.来苏等值虚厂/220kV.262开关,220,0,21,2432,重庆.来苏等值虚厂.220.nd21,重庆.来苏等值虚厂.220.nd2432
238,重庆.来苏等值虚厂/220kV.268开关,220,0,2433,22,重庆.来苏等值虚厂.220.nd2433,重庆.来苏等值虚厂.220.358
239,重庆.来苏等值虚厂/220kV.来苏虚拟开关,220,0,21,22,重庆.来苏等值虚厂.220.nd21,重庆.来苏等值虚厂.220.358
240,重庆.张家坝/500kV.5021开关,500,1,28900,28901,重庆.张家坝.500.nd28900,重庆.张家坝.500.nd28901
241,重庆.张家坝/500kV.5022开关,500,1,28902,28903,重庆.张家坝.500.nd28902,重庆.张家坝.500.nd28903
242,重庆.张家坝/500kV.5032开关,500,1,28904,28905,重庆.张家坝.500.nd28904,重庆.张家坝.500.nd28905
243,重庆.张家坝/500kV.5033开关,500,1,28906,28907,重庆.张家坝.500.nd28906,重庆.张家坝.500.nd28907
244,重庆.张家坝/500kV.5041开关,500,1,28908,28909,重庆.张家坝.500.nd28908,重庆.张家坝.500.nd28909
245,重庆.张家坝/500kV.5042开关,500,1,28910,28911,重庆.张家坝.500.nd28910,重庆.张家坝.500.nd28911
246,重庆.张家坝/500kV.5051开关,500,1,28912,28913,重庆.张家坝.500.nd28912,重庆.张家坝.500.nd28913
247,重庆.张家坝/500kV.5052开关,500,1,28914,28915,重庆.张家坝.500.nd28914,重庆.张家坝.500.nd28915
248,重庆.张家坝/500kV.5062开关,500,1,28916,28917,重庆.张家坝.500.nd28916,重庆.张家坝.500.nd28917
249,重庆.张家坝/500kV.5063开关,500,1,28918,28919,重庆.张家坝.500.nd28918,重庆.张家坝.500.nd28919
250,重庆.张家坝/500kV.5071开关,500,1,28920,28921,重庆.张家坝.500.nd28920,重庆.张家坝.500.nd28921
251,重庆.张家坝/500kV.5072开关,500,1,28922,28923,重庆.张家坝.500.nd28922,重庆.张家坝.500.nd28923
252,重庆.张家坝/500kV.5073开关,500,1,28924,28925,重庆.张家坝.500.nd28924,重庆.张家坝.500.nd28925
253,重庆.板桥等值虚厂/500kV.5011开关,500,1,28926,28927,重庆.板桥等值虚厂.500.nd28926,重庆.板桥等值虚厂.500.nd28927
254,重庆.板桥等值虚厂/500kV.5012开关,500,1,28928,28929,重庆.板桥等值虚厂.500.nd28928,重庆.板桥等值虚厂.500.nd28929
255,重庆.板桥等值虚厂/500kV.5013开关,500,1,28930,28931,重庆.板桥等值虚厂.500.nd28930,重庆.板桥等值虚厂.500.nd28931
256,重庆.板桥等值虚厂/500kV.5031开关,500,1,28932,28933,重庆.板桥等值虚厂.500.nd28932,重庆.板桥等值虚厂.500.nd28933
257,重庆.板桥等值虚厂/500kV.5032开关,500,1,28934,28935,重庆.板桥等值虚厂.500.nd28934,重庆.板桥等值虚厂.500.nd28935
258,重庆.板桥等值虚厂/500kV.5033开关,500,1,28936,28937,重庆.板桥等值虚厂.500.nd28936,重庆.板桥等值虚厂.500.nd28937
259,重庆.板桥等值虚厂/500kV.5061开关,500,1,28938,28939,重庆.板桥等值虚厂.500.nd28938,重庆.板桥等值虚厂.500.nd28939
260,重庆.板桥等值虚厂/500kV.5062开关,500,1,28940,28941,重庆.板桥等值虚厂.500.nd28940,重庆.板桥等值虚厂.500.nd28941
261,重庆.板桥等值虚厂/500kV.5071开关,500,1,28942,28943,重庆.板桥等值虚厂.500.nd28942,重庆.板桥等值虚厂.500.nd28943
262,重庆.板桥等值虚厂/500kV.5072开关,500,1,28944,28945,重庆.板桥等值虚厂.500.nd28944,重庆.板桥等值虚厂.500.nd28945
263,重庆.万县等值虚厂/500kV.5011开关,500,1,2434,2435,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
264,重庆.万县等值虚厂/500kV.5012开关,500,1,2436,2437,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
265,重庆.万县等值虚厂/500kV.5013开关,500,1,2438,2439,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
266,重庆.万县等值虚厂/500kV.5031开关,500,1,2440,2441,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
267,重庆.万县等值虚厂/500kV.5032开关,500,1,2442,2443,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
268,重庆.万县等值虚厂/500kV.5033开关,500,1,2444,2445,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
269,重庆.万县等值虚厂/500kV.5021开关,500,1,2446,2447,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
270,重庆.万县等值虚厂/500kV.5022开关,500,1,2448,2449,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
271,重庆.万县等值虚厂/500kV.5023开关,500,1,2450,2451,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
272,重庆.万县等值虚厂/500kV.5041开关,500,1,2452,2453,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
273,重庆.万县等值虚厂/500kV.5042开关,500,1,2454,2455,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
274,重庆.万县等值虚厂/500kV.5043开关,500,1,2456,2457,重庆.万县等值虚厂.500.359,重庆.万县等值虚厂.500.359
275,重庆.板桥等值虚厂/500kV.503233开关,500,1,24,2458,重庆.板桥等值虚厂.500.325,重庆.板桥等值虚厂.500.325
276,重庆.思源/500kV.5011开关,500,0,2459,26,重庆.思源.500.nd2459,重庆.思源.500.nd26
277,重庆.思源/500kV.5012开关,500,0,2460,2459,重庆.思源.500.nd2460,重庆.思源.500.nd2459
278,重庆.思源/500kV.5013开关,500,0,27,2460,重庆.思源.500.nd27,重庆.思源.500.nd2460
279,重庆.思源/500kV.5021开关,500,0,2461,26,重庆.思源.500.nd2461,重庆.思源.500.nd26
280,重庆.思源/500kV.5022开关,500,0,2462,2461,重庆.思源.500.nd2462,重庆.思源.500.nd2461
281,重庆.思源/500kV.5023开关,500,0,27,2462,重庆.思源.500.nd27,重庆.思源.500.nd2462
282,重庆.思源/500kV.5031开关,500,0,2463,26,重庆.思源.500.nd2463,重庆.思源.500.nd26
283,重庆.思源/500kV.5032开关,500,0,2464,2465,重庆.思源.500.nd2464,重庆.思源.500.nd2465
284,重庆.思源/500kV.5033开关,500,0,2466,2467,重庆.思源.500.nd2466,重庆.思源.500.nd2467
285,重庆.思源/500kV.5041开关,500,0,2468,2469,重庆.思源.500.nd2468,重庆.思源.500.nd2469
286,重庆.思源/500kV.5042开关,500,0,2470,2471,重庆.思源.500.nd2470,重庆.思源.500.nd2471
287,重庆.思源/500kV.5043开关,500,0,27,2472,重庆.思源.500.nd27,重庆.思源.500.nd2472
288,重庆.思源/500kV.5051开关,500,0,2473,26,重庆.思源.500.nd2473,重庆.思源.500.nd26
289,重庆.思源/500kV.5052开关,500,0,27,2473,重庆.思源.500.nd27,重庆.思源.500.nd2473
290,重庆.思源/500kV.5082开关,500,0,2474,26,重庆.思源.500.nd2474,重庆.思源.500.nd26
291,重庆.思源/500kV.5083开关,500,0,27,2474,重庆.思源.500.nd27,重庆.思源.500.nd2474
292,四川.白沙/220kV.201开关,220,1,2475,2476,四川.白沙.220.427,四川.白沙.220.427
293,四川.白沙/220kV.202开关,220,1,2477,2478,四川.白沙.220.427,四川.白沙.220.427
294,四川.白沙/220kV.261开关,220,1,2479,2480,四川.白沙.220.427,四川.白沙.220.427
295,四川.白沙/220kV.262开关,220,1,2481,2482,四川.白沙.220.427,四川.白沙.220.427
296,四川.白沙/220kV.263开关,220,1,2483,2484,四川.白沙.220.427,四川.白沙.220.427
297,四川.白沙/220kV.265开关,220,1,2485,2486,四川.白沙.220.427,四川.白沙.220.427
298,四川.白沙/220kV.266开关,220,1,2487,2488,四川.白沙.220.427,四川.白沙.220.427
299,四川.白沙/220kV.267开关,220,1,2489,2490,四川.白沙.220.427,四川.白沙.220.427
300,四川.白沙/220kV.268开关,220,1,2491,2492,四川.白沙.220.427,四川.白沙.220.427
301,四川.复兴/220kV.201开关,220,1,2493,2494,四川.复兴.220.437,四川.复兴.220.437
302,四川.复兴/220kV.202开关,220,1,2495,2496,四川.复兴.220.437,四川.复兴.220.437
303,四川.复兴/220kV.261开关,220,1,2497,2498,四川.复兴.220.437,四川.复兴.220.437
304,四川.复兴/220kV.262开关,220,1,2499,2500,四川.复兴.220.437,四川.复兴.220.437
305,四川.复兴/220kV.263开关,220,1,2501,2502,四川.复兴.220.437,四川.复兴.220.437
306,四川.复兴/220kV.264开关,220,1,2503,2504,四川.复兴.220.437,四川.复兴.220.437
307,四川.复兴/220kV.266开关,220,1,2505,2506,四川.复兴.220.437,四川.复兴.220.437
308,四川.回龙/220kV.201开关,220,1,2507,2508,四川.回龙.220.446,四川.回龙.220.446
