id,I_nd,J_nd
18748,15374,1776
18749,15374,1777
18750,25450,15375
18751,15376,1776
18752,15376,1777
18753,25451,15377
18754,15378,1776
18755,15378,1777
18756,25452,15379
18757,15380,1776
18758,15380,1777
18759,1776,25453
18760,15381,1776
18761,15382,1777
18762,1777,15383
18763,1776,15383
18764,15384,25454
18765,15386,25455
18766,1776,15385
18767,1777,15385
18768,1777,25456
18769,25457,15387
18770,15388,1778
18771,15388,1779
18772,25458,15389
18773,15390,1778
18774,15390,1779
18775,25459,15391
18776,15392,1778
18777,15392,1779
18778,15394,1778
18779,15394,1779
18780,25460,15393
18781,15396,1778
18782,15396,1779
18783,1779,15397
18784,1778,15398
18785,1778,25461
18786,25462,15395
18787,1779,25463
18788,36474,36475
18789,36476,36477
18790,25464,25465
18791,25464,15399
18792,15400,1780
18793,1780,25466
18794,1780,15403
18795,15404,25467
18796,1780,15401
18797,15402,25468
18798,15408,25469
18799,15408,25470
18800,15408,25471
18801,15409,25472
18802,15409,25473
18803,15409,25474
18804,1785,25475
18805,1786,25476
18806,1786,15407
18807,25477,15420
18808,25478,15422
18809,25479,15424
18810,25480,15410
18811,15411,1781
18812,1781,15412
18813,15413,25481
18814,1781,15414
18815,15415,25482
18816,1781,15416
18817,15417,25483
18818,1781,25484
18819,15421,25485
18820,15423,25486
18821,15421,25487
18822,15425,25488
18823,15423,25489
18824,15425,25490
18825,25491,15428
18826,1936,15430
18827,1787,25492
18828,1787,25493
18829,1787,25494
18830,1782,25495
18831,1783,25496
18832,1784,25497
18833,15434,25498
18834,25499,15436
18835,15435,25500
18836,15435,25501
18837,36478,36479
18838,36480,36481
18839,15439,1788
18840,25502,15438
18841,1788,15442
18842,1788,25503
18843,1788,15444
18844,36482,36483
18845,1789,25504
18846,1789,15440
18847,1790,15446
18848,15441,25505
18849,15441,25506
18850,1790,25507
18851,15447,25508
18852,15447,25509
18853,25510,15448
18854,15449,1414
18855,15449,1415
18856,15451,1791
18857,15451,1792
18858,25511,15450
18859,15453,1791
18860,15453,1792
18861,25512,15452
18862,15455,1791
18863,15455,1792
18864,25513,15454
18865,15457,1792
18866,15457,1791
18867,25514,15456
18868,1791,15463
18869,1792,15462
18870,1791,25515
18871,1792,25516
18872,1791,15458
18873,1792,15458
18874,15459,25517
18875,1791,15460
18876,1792,15460
18877,15461,25518
18878,25519,25520
18879,25521,25522
18880,25523,25524
18881,25525,15466
18882,15467,1793
18883,1793,15468
18884,15469,25526
18885,1793,25527
18886,1794,25528
18887,15470,25529
18888,25530,25531
18889,25532,25533
18890,25534,25535
18891,25536,25537
18892,15479,1515
18893,15479,1516
18894,25538,15478
18895,25539,15480
18896,15481,1795
18897,15481,1796
18898,25540,15482
18899,15483,1795
18900,15483,1796
18901,15485,1795
18902,15485,1796
18903,25541,15484
18904,15487,1795
18905,15487,1796
18906,25542,15486
18907,15489,1797
18908,25543,15488
18909,15491,1797
18910,25544,15490
18911,15493,1797
18912,25545,15492
18913,1796,15494
18914,1795,15494
18915,1797,15496
18916,1795,25546
18917,1797,25547
18918,15489,1796
18919,15491,1796
18920,15493,1796
18921,1796,15496
18922,15495,25548
18923,15497,25549
18924,1795,15501
18925,1796,15500
18926,1795,15498
18927,1797,15499
18928,1797,15503
18929,1796,15502
18930,1796,25550
18931,25551,15504
18932,15505,1515
18933,15505,1516
18934,15507,1798
18935,15507,1799
18936,25552,15506
18937,15509,1798
18938,15509,1799
18939,25553,15508
18940,1799,25554
18941,15511,1798
18942,15511,1799
18943,25555,15510
18944,15513,1798
18945,15513,1799
18946,25556,15512
18947,1799,15514
18948,1798,15515
18949,1798,15516
18950,1799,15516
18951,15517,25557
18952,1798,25558
18953,1798,15518
18954,1799,15518
18955,15519,25559
18956,25560,1800
18957,1800,25561
18958,15524,25562
18959,1801,25563
18960,1802,15577
18961,15578,25564
18962,25564,15579
18963,15580,25565
18964,25565,15581
18965,15582,1803
18966,1802,15585
18967,15586,25566
18968,25566,15583
18969,15584,1803
18970,1804,15587
18971,15588,25567
18972,25567,15589
18973,15590,1805
18974,1804,15591
18975,15592,25568
18976,25568,15593
18977,15594,25569
18978,25569,15595
18979,15596,1805
18980,1806,15531
18981,1807,15531
18982,1808,15533
18983,1809,15533
18984,15536,1806
18985,15536,1807
18986,15538,1806
18987,15538,1807
18988,15540,1806
18989,15540,1807
18990,15542,1806
18991,15542,1807
18992,15544,1806
18993,15544,1807
18994,15546,1806
18995,15546,1807
18996,15548,1808
18997,15548,1809
18998,15550,1808
18999,15550,1809
19000,15552,1808
19001,15552,1809
19002,25570,15535
19003,25571,15537
19004,25572,15539
19005,25573,15541
19006,25574,15543
19007,25575,15545
19008,25576,15547
19009,25577,15549
19010,25578,15551
19011,25579,15553
19012,15554,1808
19013,15554,1809
19014,25580,15555
19015,25581,15556
19016,1810,15558
19017,1810,15560
19018,1810,15562
19019,1810,15564
19020,15566,1810
19021,36484,36485
19022,36486,36487
19023,1811,15567
19024,1811,15569
19025,1811,15571
19026,1811,15573
19027,15576,1811
19028,15532,25582
19029,15534,25583
19030,1806,25584
19031,1807,25585
19032,1808,25586
19033,1809,25587
19034,1807,15528
19035,1809,15527
19036,1806,15464
19037,1807,15465
19038,1808,15529
19039,1809,15530
19040,25588,1810
19041,25589,1811
19042,1802,25590
19043,25591,1805
19044,25591,1803
19045,1804,25590
19046,25592,15597
19047,15598,1812
19048,1812,15599
19049,15600,25593
19050,1812,25594
19051,1813,25595
19052,15605,25596
19053,25597,15606
19054,25598,15608
19055,15611,1814
19056,1814,15612
19057,15613,15622
19058,1814,25599
19059,1814,15614
19060,1814,15616
19061,1814,15618
19062,1814,15620
19063,25600,15624
19064,15625,1816
19065,1816,15626
19066,15627,25601
19067,1815,25602
19068,15633,25603
19069,25604,15636
19070,15637,25605
19071,15639,1817
19072,1817,25606
19073,1817,15640
19074,1817,15642
19075,1817,15644
19076,1817,15646
19077,1817,15648
19078,25607,25608
19079,25607,15650
19080,15651,25609
19081,1819,25610
19082,25611,15652
19083,15653,1819
19084,1819,15654
19085,1819,15656
19086,1819,15658
19087,15655,25612
19088,15655,25613
19089,15657,25614
19090,15657,25615
19091,15659,25616
19092,15659,25617
19093,1820,15660
19094,1820,15662
19095,15661,25618
19096,15661,25619
19097,15663,25620
19098,15663,25621
19099,1820,25622
19100,25623,25624
19101,25624,1818
19102,1818,25625
19103,25623,15665
19104,25623,25626
19105,25627,15667
19106,15668,1821
19107,1821,25628
19108,1821,15671
19109,1821,15669
19110,15670,25629
19111,15672,25630
19112,1822,25631
19113,1823,25632
19114,15675,25633
19115,15675,25634
19116,15675,25635
19117,1970,15676
19118,15677,25636
19119,1970,25637
19120,25638,15678
19121,15679,1824
19122,1824,15684
19123,15685,25639
19124,25639,15686
19125,1824,15682
19126,15683,25640
19127,1824,15680
19128,15681,25641
19129,25642,15688
19130,15689,1812
19131,15691,1825
19132,15691,1826
19133,25643,15690
19134,15693,1825
19135,15693,1826
19136,25644,15692
19137,15695,1825
19138,15695,1826
19139,25645,15694
19140,15697,1825
19141,15697,1826
19142,25646,15696
19143,1825,15703
19144,1826,15702
19145,1825,15698
19146,1826,15698
19147,15699,25647
19148,1825,15700
19149,1826,15700
19150,15701,25648
19151,1825,25649
19152,1826,25650
19153,1824,25651
19154,1770,15704
19155,15705,25652
19156,1770,25653
19157,15649,25654
19158,1806,15526
19159,1808,15525
19160,1416,15706
19161,15709,25655
19162,25656,15710
19163,15711,1827
19164,1827,15712
19165,15713,25657
19166,1827,25658
19167,15719,25659
19168,1828,25660
19169,25661,15722
19170,1829,15724
19171,1829,15726
19172,15725,25662
19173,15727,25663
19174,1829,25664
19175,25665,1829
19176,1831,25666
19177,1830,25667
19178,15737,492
19179,25668,15736
19180,25669,15738
19181,15739,1834
19182,1834,15740
19183,15741,25670
19184,1834,15742
19185,15743,25671
19186,1834,25672
19187,15747,1833
19188,15745,1832
19189,36488,36489
19190,36490,36491
19191,36492,36493
19192,36494,36495
19193,36496,36497
19194,15781,25673
19195,36498,36499
19196,1833,15754
19197,1832,15755
19198,1832,15748
19199,1832,15750
19200,36500,36501
19201,1832,15752
19202,15753,25674
19203,1832,25675
19204,36502,36503
19205,36504,36505
19206,25676,15756
19207,15757,25677
19208,1835,25678
19209,15761,25679
19210,25680,15776
19211,25681,15778
19212,15777,1836
19213,15779,1836
19214,1836,15774
19215,1836,25682
19216,25683,1837
19217,1837,15770
19218,1837,15772
19219,1837,25684
19220,15773,25685
19221,15773,25686
19222,1838,25687
19223,15767,25688
19224,15767,25689
19225,1838,15766
19226,1838,15768
19227,15769,25690
19228,15769,25691
19229,25692,1838
19230,25693,15764
19231,25693,25694
19232,15771,25695
19233,15771,25696
19234,1833,15780
19235,1833,25697
19236,1839,25698
19237,15786,25699
19238,25700,15787
19239,15788,1840
19240,1840,25701
19241,25702,15789
19242,15790,1840
19243,1840,15791
19244,15792,25703
19245,15793,25704
19246,1841,25705
19247,15800,18093
19248,209,15801
19249,15803,18095
19250,209,15802
19251,36506,36507
19252,36508,36509
19253,1009,15804
19254,1010,15804
19255,15805,25706
19256,36510,36511
19257,36512,36513
19258,36514,36515
19259,36516,36517
19260,25707,1820
19261,25708,15806
19262,15807,1843
19263,15807,1842
19264,25709,15808
19265,15809,1842
19266,15809,1843
19267,1843,15810
19268,1842,15811
19269,25710,15812
19270,15813,1843
19271,15813,1842
19272,25711,15814
19273,15815,1843
19274,15815,1842
19275,1842,25712
19276,1842,15816
19277,1843,15816
19278,15817,25713
19279,1843,25714
19280,1842,15818
19281,1843,15818
19282,15819,25715
19283,25716,25717
19284,25718,25719
19285,25720,15820
19286,15821,1643
19287,25721,25722
19288,25723,25724
19289,25725,1845
19290,25726,1844
19291,1844,15822
19292,1845,15824
19293,1845,15826
19294,15825,25727
19295,15825,25728
19296,15825,25729
19297,15827,25730
19298,15827,25731
19299,15827,25732
19300,1845,25733
19301,1844,25734
19302,25735,15828
19303,15829,1359
19304,15829,1360
19305,1846,25736
19306,25737,15834
19307,15835,1846
19308,15835,1847
19309,1847,25738
19310,15832,1846
19311,15833,1847
19312,25739,15830
19313,15831,1846
19314,15831,1847
19315,1846,15836
19316,1847,15836
19317,15837,25740
19318,1846,15838
19319,1847,15838
19320,15839,25741
19321,1846,15840
19322,1847,15840
19323,15843,25742
19324,1846,15844
19325,1847,15844
19326,15845,25743
19327,25744,15846
19328,15847,1848
19329,1848,15848
19330,15849,25745
19331,1848,25746
19332,1853,25747
19333,1853,15850
19334,15851,25748
19335,1853,15854
19336,15855,25749
19337,1853,15868
19338,15869,25750
19339,1852,25751
19340,1851,25752
19341,1850,25753
19342,1849,25754
19343,25755,25756
19344,25756,15853
19345,15852,1853
19346,25757,1852
19347,25758,1851
19348,25759,1850
19349,25760,1849
19350,1846,15842
19351,1847,15842
19352,15841,25761
19353,1663,15870
19354,15871,25762
19355,36518,36519
19356,1854,25763
19357,1854,15873
19358,1854,15875
19359,1854,25764
19360,1854,15879
19361,1854,15881
19362,1854,15883
19363,25765,15885
19364,15886,1855
19365,25766,15887
19366,15888,1855
19367,1855,15889
19368,15890,25767
19369,1855,15891
19370,1855,25768
19371,1856,15893
19372,25769,15897
19373,1856,15895
19374,25769,25770
19375,1856,25771
19376,15898,25772
19377,15898,25773
19378,15894,25774
19379,15894,25775
19380,15896,25776
19381,15896,25777
19382,25778,15899
19383,15900,1418
19384,15900,1419
19385,148,25779
19386,25779,15901
19387,15902,146
19388,15902,147
19389,148,25780
19390,25780,15903
19391,15904,146
19392,15904,147
19393,1770,15905
19394,15906,25781
19395,15910,25782
19396,1857,25783
19397,15913,1769
19398,36520,36521
19399,1810,15916
19400,1811,15918
19401,25784,25785
19402,25785,15919
19403,15920,25786
19404,15924,25787
19405,1858,25788
19406,36522,36523
19407,36524,36525
19408,36526,36527
19409,36528,36529
19410,36530,36531
19411,36532,36533
19412,36534,36535
19413,25789,15925
19414,15926,1860
19415,1860,15927
19416,15928,25790
19417,1860,25791
19418,15929,25792
19419,1859,25793
19420,25794,25795
19421,15937,177
19422,15937,178
19423,25796,15934
19424,15935,177
19425,15935,178
19426,25797,15936
19427,1861,25798
19428,15939,25799
19429,15943,25800
19430,1862,25801
19431,25802,25803
19432,25804,25805
19433,25806,25807
19434,25808,25809
19435,25810,25811
19436,25812,25813
19437,25814,25815
19438,25816,14212
19439,25817,14214
19440,15944,25818
19441,36536,36537
19442,1864,25819
19443,25820,15946
19444,15947,1865
19445,1865,25821
19446,1865,15948
19447,15949,25822
19448,15951,25823
19449,1866,25824
19450,25825,15959
19451,15960,1867
19452,25826,15955
19453,15956,1867
19454,1867,15957
19455,25826,15967
19456,1867,25827
19457,15958,25828
19458,1868,15961
19459,1868,15963
19460,1868,15965
19461,1869,15969
19462,1869,15971
19463,15962,25829
19464,15962,25830
19465,15964,25831
19466,15964,25832
19467,15966,25833
19468,15966,25834
19469,15970,25835
19470,15970,25836
19471,15972,25837
19472,15972,25838
19473,1868,25839
19474,1869,25840
19475,25841,15973
19476,15974,25842
19477,15976,1868
19478,15982,303
19479,15982,304
19480,25843,15981
19481,15978,1871
19482,1871,15979
19483,15980,25844
19484,1871,25845
19485,25846,15977
19486,25847,15983
19487,25847,25848
19488,15986,1872
19489,1872,15987
19490,1872,15989
19491,1872,15991
19492,1872,25849
19493,15988,25850
19494,15988,25851
19495,15990,25852
19496,15990,25853
19497,15992,25854
19498,15992,25855
19499,25856,15993
19500,25856,25857
19501,15996,1873
19502,1873,15997
19503,1873,15999
19504,1873,16001
19505,1873,25858
19506,15998,25859
19507,15998,25860
19508,16000,25861
19509,16000,25862
19510,16002,25863
19511,16002,25864
19512,25865,16003
19513,16004,1875
19514,1875,16005
19515,1875,16007
19516,1875,25866
19517,1874,16009
19518,1874,16011
19519,1874,16013
19520,1874,25867
19521,16022,1874
19522,16010,25868
19523,16010,25869
19524,16012,25870
19525,16012,25871
19526,16014,25872
19527,16014,25873
19528,16016,1876
19529,1876,16017
19530,16018,25874
19531,25875,25874
19532,1876,25876
19533,1876,16019
19534,16020,25877
19535,25878,25877
19536,16024,967
19537,16024,968
19538,25879,16023
19539,25880,16025
19540,16026,1878
19541,16026,1877
19542,16028,1877
19543,16028,1878
19544,25881,16027
19545,25882,16029
19546,16030,1877
19547,16030,1878
19548,1878,16031
19549,1877,16032
19550,16034,1877
19551,16034,1878
19552,25883,16033
19553,16036,25884
19554,1877,16035
19555,1878,16035
19556,1878,25885
19557,1877,25886
19558,25887,16037
19559,16038,1877
19560,16038,1878
19561,1877,16039
19562,1878,16039
19563,16040,25888
19564,25889,16043
19565,16044,1877
19566,16044,1878
19567,25890,16041
19568,25891,16045
19569,16046,1880
19570,16046,1881
19571,25892,16057
19572,16058,1880
19573,16058,1881
19574,1881,25893
19575,1880,25894
19576,1881,16047
19577,1880,16048
19578,25895,16049
19579,16050,1880
19580,16050,1881
19581,25896,16051
19582,16052,1880
19583,16052,1881
19584,1881,16053
19585,1880,16053
19586,16056,25897
19587,1880,16055
19588,1881,16055
19589,16054,25898
19590,25899,16059
19591,1883,25900
19592,16060,1882
19593,1882,25901
19594,1882,16061
19595,16062,25902
19596,1884,25903
19597,25899,25904
19598,1884,16065
19599,16063,25905
19600,16063,25906
19601,16063,25907
19602,25908,16066
19603,16067,1885
19604,1885,16068
19605,1885,25909
19606,1886,16072
19607,1886,25910
19608,1886,16074
19609,1886,16076
19610,1886,16078
19611,1886,16080
19612,1886,16082
19613,16071,1886
19614,25911,16084
19615,16085,1887
19616,1887,25912
19617,25913,16086
19618,16087,1608
19619,16087,1607
19620,36538,36539
19621,25914,16088
19622,16089,1888
19623,25915,16090
19624,16091,1888
19625,1888,25916
19626,1888,16092
19627,1888,16094
19628,1888,16096
19629,1889,25917
19630,16099,25918
19631,16099,25919
19632,1890,25920
19633,16101,25921
19634,16101,25922
19635,1891,25923
19636,16103,25924
19637,16103,25925
19638,1889,16098
19639,1890,16100
19640,1891,16102
19641,25926,16104
19642,16105,1892
19643,1892,16106
19644,1892,25927
19645,36540,36541
19646,36542,36543
19647,36544,36545
19648,36546,36547
19649,25928,16108
19650,16109,1893
19651,25929,1893
19652,1893,16110
19653,1893,16112
19654,1893,16114
19655,1893,16118
19656,1893,16120
19657,36548,36549
19658,36550,36551
19659,36552,36553
19660,36554,36555
19661,36556,36557
19662,36558,36559
19663,36560,36561
19664,36562,36563
19665,36564,36565
19666,36566,36567
19667,25930,25931
19668,25932,25933
19669,1893,16116
19670,16111,25934
19671,25935,16122
19672,16123,1894
19673,1894,16124
19674,16125,25936
19675,1894,16126
19676,16127,25937
19677,1894,25938
19678,16128,25939
19679,16129,25940
19680,16129,25941
19681,16130,25942
19682,16131,25943
19683,16131,25944
19684,16134,25945
19685,25946,25947
19686,25948,25949
19687,16136,1895
19688,25950,16135
19689,16138,25950
19690,25951,16137
19691,16140,25951
19692,25952,16139
19693,16142,25952
19694,1896,16141
19695,25951,25953
19696,25954,25952
19697,16144,1895
19698,25955,16143
19699,16146,25955
19700,25956,16145
19701,16148,25956
19702,25957,16147
19703,16150,25957
19704,1896,16149
19705,25956,25958
19706,25959,25957
19707,16152,1895
19708,25960,16151
19709,16154,25960
19710,25961,16153
19711,16156,25961
19712,25962,16155
19713,16158,25962
19714,1896,16157
19715,25963,25961
19716,25960,25964
19717,25962,25965
19718,25966,25967
19719,16160,25968
19720,16160,25969
19721,16160,25970
19722,25971,25972
19723,16166,25973
19724,16166,25974
19725,16166,25975
19726,25976,25977
19727,16162,25978
19728,16162,25979
19729,16162,25980
19730,25981,25982
19731,16164,25983
19732,16164,25984
19733,16164,25985
19734,25976,16161
19735,25966,16159
19736,25971,16165
19737,25981,16163
19738,25986,25955
19739,25987,25950
19740,1012,16167
19741,1011,16167
19742,16168,25988
19743,25989,16169
19744,16170,1515
19745,16170,1516
19746,25990,25991
19747,25991,16171
19748,16172,1897
19749,1897,16173
19750,1897,16175
19751,1897,16177
19752,1897,25992
19753,25993,25994
19754,16184,25995
19755,16184,25996
19756,25993,16183
19757,25997,25998
19758,16182,25999
19759,16182,26000
19760,25997,16181
19761,26001,26002
19762,16180,26003
19763,16180,26004
19764,26001,16179
19765,26005,16185
19766,1898,26006
