id,name,type,I_Vol,K_Vol,J_Vol,I_S,K_S,J_S,Itap_H,Itap_L,Itap_E,Itap_C,Itap_V,Ktap_H,Ktap_L,Ktap_E,Ktap_C,Ktap_V,Jtap_V,Ri,Xi,Rk,Xk,Rj,Xj,I_node,K_node,J_node,I_P,I_Q,K_P,K_Q,J_P,J_Q,I_tap,K_tap,I_off,K_off,J_off,Pi_meas,Qi_meas,Pk_meas,Qk_meas,Pj_meas,Qj_meas,Ti_meas,Tk_meas,G,B,I_nd,K_nd,J_nd,I_bs,K_bs,J_bs,I_island,K_island,J_island,Ri*,Xi*,Rk*,Xk*,Rj*,Xj*,I_t,K_t,J_t,IBase_V,KBase_V,JBase_V
1393,四川.树堡光伏厂/#1109箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41775,四川.树堡光伏厂.0.nd41776,四川.树堡光伏厂.0.nd41777,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41775,41776,41777,8069,8386,8387,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1394,四川.树堡光伏厂/#1110箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41778,四川.树堡光伏厂.0.nd41779,四川.树堡光伏厂.0.nd41780,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41778,41779,41780,8070,8388,8389,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1395,四川.树堡光伏厂/#1111箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41781,四川.树堡光伏厂.0.nd41782,四川.树堡光伏厂.0.nd41783,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41781,41782,41783,8071,8390,8391,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1396,四川.树堡光伏厂/#1112箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41784,四川.树堡光伏厂.0.nd41785,四川.树堡光伏厂.0.nd41786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41784,41785,41786,8072,8392,8393,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1397,四川.树堡光伏厂/#1301箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41787,四川.树堡光伏厂.0.nd41788,四川.树堡光伏厂.0.nd41789,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41787,41788,41789,8073,8394,8395,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1398,四川.树堡光伏厂/#1302箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41790,四川.树堡光伏厂.0.nd41791,四川.树堡光伏厂.0.nd41792,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41790,41791,41792,8074,8396,8397,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1399,四川.树堡光伏厂/#1303箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41793,四川.树堡光伏厂.0.nd41794,四川.树堡光伏厂.0.nd41795,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41793,41794,41795,8075,8398,8399,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1400,四川.树堡光伏厂/#1304箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41796,四川.树堡光伏厂.0.nd41797,四川.树堡光伏厂.0.nd41798,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41796,41797,41798,8076,8400,8401,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1401,四川.树堡光伏厂/#1305箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41799,四川.树堡光伏厂.0.nd41800,四川.树堡光伏厂.0.nd41801,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41799,41800,41801,8077,8402,8403,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1402,四川.树堡光伏厂/#1306箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41802,四川.树堡光伏厂.0.nd41803,四川.树堡光伏厂.0.nd41804,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41802,41803,41804,8078,8404,8405,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1403,四川.树堡光伏厂/#1307箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41805,四川.树堡光伏厂.0.nd41806,四川.树堡光伏厂.0.nd41807,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41805,41806,41807,8079,8406,8407,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1404,四川.树堡光伏厂/#1308箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41808,四川.树堡光伏厂.0.nd41809,四川.树堡光伏厂.0.nd41810,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41808,41809,41810,8080,8408,8409,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.014609,0.36523,1.0,1.0,1.0,37.0,0.27,0.27
1405,四川.树堡光伏厂/#1309箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41811,四川.树堡光伏厂.0.nd41812,四川.树堡光伏厂.0.nd41813,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41811,41812,41813,8081,8410,8411,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1406,四川.树堡光伏厂/#1310箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41814,四川.树堡光伏厂.0.nd41815,四川.树堡光伏厂.0.nd41816,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41814,41815,41816,8082,8412,8413,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1407,四川.树堡光伏厂/#1201箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41817,四川.树堡光伏厂.0.nd41818,四川.树堡光伏厂.0.nd41819,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41817,41818,41819,8083,8414,8415,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1408,四川.树堡光伏厂/#1202箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41820,四川.树堡光伏厂.0.nd41821,四川.树堡光伏厂.0.nd41822,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41820,41821,41822,8084,8416,8417,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1409,四川.树堡光伏厂/#1203箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41823,四川.树堡光伏厂.0.nd41824,四川.树堡光伏厂.0.nd41825,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41823,41824,41825,8085,8418,8419,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1410,四川.树堡光伏厂/#1204箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41826,四川.树堡光伏厂.0.nd41827,四川.树堡光伏厂.0.nd41828,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41826,41827,41828,8086,8420,8421,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1411,四川.树堡光伏厂/#1205箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41829,四川.树堡光伏厂.0.nd41830,四川.树堡光伏厂.0.nd41831,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41829,41830,41831,8087,8422,8423,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1412,四川.树堡光伏厂/#1206箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41832,四川.树堡光伏厂.0.nd41833,四川.树堡光伏厂.0.nd41834,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41832,41833,41834,8088,8424,8425,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1413,四川.树堡光伏厂/#1207箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41835,四川.树堡光伏厂.0.nd41836,四川.树堡光伏厂.0.nd41837,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41835,41836,41837,8089,8426,8427,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1414,四川.树堡光伏厂/#1208箱变,3,35,0,0,1,0,1,5,1,3,-0.025,37.0,1,1,1,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,四川.树堡光伏厂.35.nd41838,四川.树堡光伏厂.0.nd41839,四川.树堡光伏厂.0.nd41840,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41838,41839,41840,8090,8428,8429,-1,-1,-1,0.014609,0.36523,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,0.27,0.27
1415,四川.蓬安/2#变压器,3,220,110,10,180,180,90,17,1,9,-0.013000000000000001,230.0,1,1,1,0.0,121.0,10.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.蓬安.220.8879,四川.蓬安.110.8880,四川.蓬安.10.8882,45.446000000000005,-0.45899999999999996,-43.489,-6.959,-1.9140000000000001,9.315,7,0,0,0,0,41.37,-0.86,-41.58,-6.86,0.00,9.43,9.43,'','','',24134,27736,27735,8879,8880,8882,0,0,0,0.0009449999999999999,0.085217,0.000529,-0.006444,0.003943,0.21627600000000002,1.025,1.052174,0.9523809999999999,230.0,115.0,10.5
1417,四川.卡子厂/#1变压器,3,110,35,6,18,18,9,5,1,3,-0.025,115.0,1,1,1,0.0,37.0,6.3,0.0,0.0,0.0,-0.0,0.0,0.0,四川.卡子厂.110.8886,四川.卡子厂.35.8887,四川.卡子厂.6.8890,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.00,-0.26,0.00,0.00,0.00,0.00,0.00,'','','',13349,15945,24138,8886,8887,8890,21,21,21,0.0015119999999999999,0.11342200000000001,0.0015119999999999999,-0.015123,0.0015119999999999999,0.075614,1.0,1.0,1.0,115.0,37.0,6.3
1418,四川.寿丰/1#变压器,3,220,110,10,240,240,120,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.寿丰.220.8892,四川.寿丰.110.8902,四川.寿丰.10.8904,89.353,1.722,-89.727,-10.051,0.486,13.675999999999998,1,0,0,0,0,90.74,0.00,-90.29,-9.73,-0.06,14.00,14.00,'','','',24150,27740,27739,8892,8902,8904,0,0,0,0.0007559999999999999,0.06397,0.000454,-0.006106,0.001871,0.09060499999999999,1.052174,1.052174,1.0,230.0,115.0,10.5
1419,四川.寿丰/2#变压器,3,220,110,10,240,240,120,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.寿丰.220.8892,四川.寿丰.110.8901,四川.寿丰.10.8903,90.67399999999999,2.667,-90.281,-11.168,-0.27399999999999997,13.985999999999999,1,0,0,0,0,92.88,1.79,-90.02,-10.27,0.00,14.84,14.84,'','','',24151,27738,27737,8892,8901,8903,0,0,0,0.000775,0.063856,0.000454,-0.006389,0.0018899999999999998,0.090529,1.052174,1.052174,1.0,230.0,115.0,10.5
1421,四川.纳溪/1#变压器,3,220,110,10,180,180,90,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.纳溪.220.4602,四川.纳溪.110.4604,四川.纳溪.10.4606,64.801,5.274,-64.94800000000001,-1.499,0.231,-0.18,2,0,0,0,0,65.42,5.79,-65.19,-1.34,0.00,0.00,0.00,'','','',24166,27742,27741,4602,4604,4606,0,0,0,0.001078,0.082166,0.000605,-0.005104,0.001153,0.049395,1.056957,1.052174,1.0,230.0,115.0,10.5
1428,四川.连封/1#变压器,3,220,110,10,240,240,120,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.连封.220.8950,四川.连封.110.8952,四川.连封.10.8953,20.735,-0.884,-19.427,-8.263,-1.3,9.448,0,0,0,0,0,19.74,-0.17,-18.84,-8.58,-0.71,9.20,9.20,'','','',24215,27746,27743,8950,8952,8953,0,0,0,0.0007559999999999999,0.06439500000000001,0.000452,-0.006021,0.002017,0.091021,0.956522,1.052174,1.0,230.0,115.0,10.5
1429,四川.连封/2#变压器,3,220,110,10,240,240,120,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.连封.220.8950,四川.连封.110.8951,四川.连封.10.8954,20.538,-1.776,-19.177,1.85,-1.3559999999999999,0.155,0,0,0,0,0,19.54,-1.15,-18.60,1.47,-0.78,-0.15,-0.15,'','','',24216,27745,27744,8950,8951,8954,0,0,0,0.000769,0.064374,0.000454,-0.005992,0.002032,0.091166,0.956522,1.052174,1.0,230.0,115.0,10.5
1465,四川.盐源/1#变压器,3,220,110,35,180,180,90,17,1,9,-0.013000000000000001,230.0,1,1,1,0.0,121.0,38.5,0.0,0.0,0.0,-0.0,0.0,0.0,四川.盐源.220.8855,四川.盐源.110.nd27748,四川.盐源.35.nd27747,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'','','',24248,27748,27747,8855,8858,8860,0,-1,-1,0.001361,0.08242000000000001,0.000662,-0.00518,0.0010400000000000001,0.044045,1.0,1.052174,1.040541,230.0,115.0,37.0
1466,四川.盐源/2#变压器,3,220,110,35,150,150,75,17,1,9,-0.013000000000000001,230.0,1,1,1,0.0,121.0,38.5,0.0,0.0,0.0,-0.0,0.0,0.0,四川.盐源.220.8855,四川.盐源.110.8859,四川.盐源.35.8861,-85.544,9.597000000000001,86.262,13.350999999999999,-0.5489999999999999,-15.780999999999999,7,0,0,0,0,-85.20,21.43,86.27,7.64,-0.54,-21.37,-21.37,'','','',24249,27750,27749,8855,8859,8861,0,0,0,0.0013800000000000002,0.097127,0.000699,-0.007201999999999999,0.001399,0.058198,1.025,1.052174,1.040541,230.0,115.0,37.0
1469,四川.巴中/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,500.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.巴中.500.9601,四川.巴中.220.9602,四川.巴中.35.9616,220.067,97.40899999999999,-219.90599999999998,39.702,-0.006,-121.54799999999999,0,4,0,0,0,220.23,95.04,-219.54,37.60,0.00,-118.09,'',-118.09,'','',24255,24276,24278,9601,9602,9616,0,0,0,9.4e-05,0.01866,5.5e-05,-0.001713,0.000487,0.042460000000000005,0.9523809999999999,0.975,0.972973,525.0,230.0,37.0
1470,四川.巴中/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,500.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.巴中.500.9601,四川.巴中.220.9602,四川.巴中.35.9615,220.45,99.2,-220.28400000000002,37.921,-0.006,-121.459,0,4,0,0,0,220.23,94.43,-219.94,37.60,0.00,-118.06,'',-118.06,'','',24256,24275,24277,9601,9602,9615,0,0,0,9.2e-05,0.018413,5.9999999999999995e-05,-0.001501,0.0005,0.042710000000000005,0.9523809999999999,0.975,0.972973,525.0,230.0,37.0
1472,四川.拉马厂/1#变压器,3,220,110,35,150,150,75,17,1,9,-0.013000000000000001,242.0,1,1,1,0.0,110.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.拉马厂.220.8957,四川.拉马厂.110.8958,四川.拉马厂.35.8960,0.488,6.532,-0.105,2.503,-0.381,-8.96,16,0,0,0,0,0.84,6.92,0.00,0.00,-0.38,-7.91,-7.91,'','','',24222,24224,13672,8957,8958,8960,0,0,0,0.001259,0.08806599999999999,0.0007559999999999999,-0.0065969999999999996,0.001267,0.052665,0.960109,0.956522,0.945946,230.0,115.0,37.0
1514,四川.永安/2#变压器,3,220,110,35,150,150,75,17,1,9,-0.013000000000000001,230.0,5,1,3,-0.025,121.0,38.5,0.0,0.0,0.0,-0.0,0.0,0.0,四川.永安.220.9768,四川.永安.110.9769,四川.永安.35.9772,32.52,-0.8390000000000001,-20.593000000000004,5.723,-11.902000000000001,-3.667,5,0,0,0,0,31.93,-1.30,-20.35,5.97,-11.66,-3.40,-3.40,'','','',24314,27756,27755,9768,9769,9772,0,0,0,0.0013800000000000002,0.099301,0.000718,-0.007233,0.001493,0.058299000000000004,1.05,1.052174,1.040541,230.0,115.0,37.0
1515,四川.永安/3#变压器,3,220,110,35,150,150,75,17,1,9,-0.013000000000000001,230.0,5,1,3,-0.025,121.0,38.5,0.0,0.0,0.0,-0.0,0.0,0.0,四川.永安.220.9768,四川.永安.110.9770,四川.永安.35.9771,33.409,-0.5870000000000001,-33.043,1.9369999999999998,-0.33799999999999997,-0.223,5,0,0,0,0,32.91,-1.13,-32.71,2.14,0.00,0.00,0.00,'','','',24315,27757,27754,9768,9770,9771,0,0,0,0.0013800000000000002,0.099301,0.00073,-0.007561,0.0015119999999999999,0.058431,1.05,1.052174,1.040541,230.0,115.0,37.0
1516,四川.卡拉/1#变压器,3,220,110,10,63,63,63,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.卡拉.220.9837,四川.卡拉.110.9838,四川.卡拉.10.9841,0.185,-1.456,-0.092,0.773,-0.092,0.687,5,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'','','',24322,27760,27759,9837,9838,9841,0,0,0,0.003363,0.239841,0.002299,-0.014603,0.0022890000000000002,0.141745,1.004348,1.052174,1.0,230.0,115.0,10.5
1517,四川.卡拉/2#变压器,3,220,110,10,63,63,63,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.卡拉.220.9837,四川.卡拉.110.nd27761,四川.卡拉.10.nd27758,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'','','',24321,27761,27758,9837,9839,9840,0,-1,-1,0.003363,0.23984899999999998,0.002299,-0.014603,0.002287,0.141739,1.004348,1.052174,1.0,230.0,115.0,10.5
1518,四川.杨房沟/2#变压器,3,220,110,10,63,63,63,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.杨房沟.220.9830,四川.杨房沟.110.nd27764,四川.杨房沟.10.nd27765,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'','','',24327,27764,27765,9830,9832,9834,0,-1,-1,0.003336,0.23904699999999998,0.002316,-0.014284999999999999,0.002325,0.14206,0.992391,1.052174,1.0,230.0,115.0,10.5
1519,四川.杨房沟/1#变压器,3,220,110,10,63,63,63,17,1,9,-0.013000000000000001,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.杨房沟.220.9830,四川.杨房沟.110.9831,四川.杨房沟.10.9833,7.684,7.064,0.121,0.914,-7.7989999999999995,-7.547000000000001,6,0,0,0,0,7.52,8.32,0.00,0.00,-7.92,-8.36,-8.36,'','','',24325,27762,27763,9830,9831,9833,0,0,0,0.003327,0.241664,0.002325,-0.014206,0.002325,0.140397,0.992391,1.052174,1.0,230.0,115.0,10.5
1520,四川.蓬安/1#变压器,3,220,110,10,180,180,90,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.蓬安.220.8879,四川.蓬安.110.8881,四川.蓬安.10.8883,31.315,3.077,-15.614,-0.907,-15.617,-0.8859999999999999,7,0,0,0,0,40.94,4.29,0.00,0.00,0.00,0.00,0.00,'','','',26378,27955,27956,8879,8881,8883,0,0,0,0.000926,0.08344,0.0007559999999999999,-0.004,0.0036630000000000005,0.20905500000000002,0.985217,1.052174,1.0,230.0,115.0,10.5
1524,四川.雷波/1#变压器,3,220,110,35,150,150,75,17,1,9,-0.015,220.0,1,1,1,0.0,121.0,38.5,0.0,0.0,0.0,-0.0,0.0,0.0,四川.雷波.220.5057,四川.雷波.110.5060,四川.雷波.35.5062,4.76,5.977,0.17800000000000002,-4.727,-4.94,-1.187,3,0,0,0,0,4.19,5.53,0.00,-4.82,-5.12,-1.28,-1.28,'','','',24359,27766,27767,5057,5060,5062,0,0,0,0.001059,0.08189,0.000603,-0.006665000000000001,0.0010550000000000002,0.05,1.0426090000000001,1.052174,1.040541,230.0,115.0,37.0
1525,四川.美姑河/1#变压器,3,220,110,35,150,150,75,17,1,9,-0.013000000000000001,230.0,1,1,1,0.0,115.0,38.5,0.0,0.0,0.0,-0.0,0.0,0.0,四川.美姑河.220.1790,四川.美姑河.110.1791,四川.美姑河.35.1793,-22.99,5.357,23.186999999999998,-5.331,-0.185,0.48,9,0,0,0,0,-24.01,5.74,23.37,-5.77,0.00,0.00,0.00,'','','',24363,27768,27769,1790,1791,1793,0,0,0,0.000941,0.099357,0.001268,-0.007429000000000001,0.002151,0.0593,1.0,1.0,1.040541,230.0,115.0,37.0
1526,四川.美姑河/2#变压器,3,220,110,35,150,150,75,17,1,9,-0.013000000000000001,230.0,1,1,1,0.0,115.0,38.5,0.0,0.0,0.0,-0.0,0.0,0.0,四川.美姑河.220.1790,四川.美姑河.110.1792,四川.美姑河.35.1794,-22.861,5.405,23.176,-5.356,-0.302,0.45299999999999996,9,0,0,0,0,-23.76,5.81,23.48,-5.77,0.00,0.00,0.00,'','','',24364,27770,27771,1790,1792,1794,0,0,0,0.001465,0.0995,0.000737,-0.007372,0.001607,0.05909299999999999,1.0,1.0,1.040541,230.0,115.0,37.0
1527,四川.武胜/1#变压器,3,220,110,10,180,180,90,17,1,9,-0.015,230.0,1,1,1,0.0,115.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.武胜.220.9775,四川.武胜.110.nd27774,四川.武胜.10.nd27775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'','','',24369,27774,27775,9775,9777,9780,0,-1,-1,0.00037799999999999997,0.043327,9.499999999999999e-05,-0.000737,0.0,0.000227,1.0,1.0,1.0,230.0,115.0,10.5
1528,四川.武胜/2#变压器,3,220,110,10,180,180,90,5,1,3,-0.025,230.0,1,1,1,0.0,115.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.武胜.220.9775,四川.武胜.110.nd27772,四川.武胜.10.nd27773,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'','','',24367,27772,27773,9775,9776,9779,0,-1,-1,0.00037799999999999997,0.08055599999999999,0.00037799999999999997,-0.005558,0.00037799999999999997,0.047222,1.0,1.0,1.0,230.0,115.0,10.5
1529,四川.武胜/3#变压器,3,220,110,10,180,180,90,17,1,9,-0.013000000000000001,230.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.武胜.220.9775,四川.武胜.110.9778,四川.武胜.10.9781,8.321,1.053,2.168,-11.424000000000001,-10.475999999999999,10.952,4,0,0,0,0,9.12,1.40,2.47,-11.08,-10.18,11.31,11.31,'','','',24368,27776,27777,9775,9778,9781,0,0,0,0.0008880000000000001,0.084972,0.000541,-0.006138,0.004007999999999999,0.213081,1.0625,1.052174,1.0,230.0,115.0,10.5
